split,RMSE_LSTM,R2 Score_LSTM,Adj R2 Score_LSTM,RMSE_GRU,R2 Score_GRU,Adj R2 Score_GRU
Train,0.31059159250812146,0.983557223424305,0.9835214782578361,0.3215787908840871,0.9823733190445326,0.9823350001728903
Test,2.843104697989588,0.8089846609928841,0.800606795246958,2.333678515197087,0.8713041308131442,0.865659575147054
