split,RMSE_LSTM,R2 Score_LSTM,Adj R2 Score_LSTM,RMSE_GRU,R2 Score_GRU,Adj R2 Score_GRU
Train,0.544962754989261,0.9872912192602374,0.9872635914760206,0.5576446045450273,0.9866928465631928,0.986663917968765
Test,58.12487819207667,0.09067433547457726,0.05079163089012895,26.5947012994512,0.8096357119043885,0.8012864010230021
