split,RMSE_LSTM,R2 Score_LSTM,Adj R2 Score_LSTM,RMSE_GRU,R2 Score_GRU,Adj R2 Score_GRU
Train,0.42225096868581197,0.9956971400658009,0.9956877860224657,0.35636898948099277,0.9969351037561638,0.9969284409382424
Test,1.4369828496399328,0.9419620521404999,0.9394165281115745,1.5104127116535189,0.9358790266136592,0.9330667032195215
