split,RMSE_LSTM,R2 Score_LSTM,Adj R2 Score_LSTM,RMSE_GRU,R2 Score_GRU,Adj R2 Score_GRU
Train,0.2894042417816784,0.9887470917052504,0.9887226288611314,0.2827403134483669,0.98925935269459,0.9892360034613173
Test,3.2260395947159117,0.7678528612129225,0.7576709691608577,2.0706092477850424,0.9043642501889702,0.9001696997586618
