allTrainRMSE_LSTM,allTestRMSE_LSTM,mseloss_train_LSTM,mseloss_test_LSTM,allTrainRMSE_GRU,allTestRMSE_GRU,mseloss_train_GRU,mseloss_test_GRU
11.009870435626269,14.031774702222998,0.028957152739167213,0.04703451320528984,14.606293542002922,15.338023808992942,0.05096493288874626,0.05619921535253525
10.718150664275502,13.961296533750735,0.027442969381809235,0.04656321555376053,13.375331981496174,11.712188918502608,0.04273665323853493,0.032769329845905304
9.394109349284188,14.673747925251686,0.021081551909446716,0.05143675580620766,8.972945770388888,12.079673756621338,0.019233640283346176,0.03485795482993126
9.010554588600007,15.216164496590613,0.01939520798623562,0.05530976876616478,7.103353444498641,14.163372479572695,0.012053641490638256,0.04792088270187378
9.11401751405943,15.087896566544137,0.019843172281980515,0.05438120663166046,8.437913220494838,13.152112296560128,0.017008325085043907,0.04132211580872536
8.97094061811416,14.411177514468262,0.019225046038627625,0.049612414091825485,7.439760009012335,10.234395500337293,0.013222367502748966,0.025021646171808243
8.535440945623751,13.410697857181093,0.017403768375515938,0.04296295344829559,5.01140133810714,7.959926372551778,0.005999427288770676,0.015135944820940495
8.00933341120811,12.275543362464653,0.015324423089623451,0.03599754348397255,4.439374930569609,7.630274214910402,0.00470798509195447,0.013908224180340767
7.584275099855174,11.14532055016883,0.013741038739681244,0.02967403456568718,5.802969060804503,6.762097009296359,0.008044365793466568,0.010923308320343494
7.202917927643163,9.991640411503656,0.012393908575177193,0.023848718032240868,5.019021663700343,6.360285513365216,0.006017685867846012,0.009663726203143597
6.318065644737394,9.045406663819332,0.009535854682326317,0.0195455402135849,2.3474377928790293,8.560840306615415,0.0013163749827072024,0.017507506534457207
4.523390695596586,9.422854345738138,0.004887868650257587,0.021210769191384315,2.4063795971340287,10.612318302032424,0.0013833106495440006,0.026903698220849037
2.646726612674144,10.622774856038786,0.00167343788780272,0.026956740766763687,4.2772048439916714,10.330507404757332,0.004370302427560091,0.025493809953331947
3.0199752816710763,8.664040925779046,0.0021787036675959826,0.01793215423822403,4.161370586413892,8.04679583167973,0.0041367970407009125,0.015468114987015724
4.576443620559331,9.005298750103368,0.005003197118639946,0.019372588023543358,2.501150057434029,5.553275528447029,0.0014944139402359724,0.007366986945271492
3.9690849583366368,9.093254154490793,0.0037633287720382214,0.01975286565721035,2.1269490896139405,4.680107900239666,0.0010807012440636754,0.005232426803559065
2.9162118466297726,8.03388998970606,0.0020315595902502537,0.015418538823723793,3.3612641456451047,4.813113879399121,0.0026989614125341177,0.005534058902412653
1.8538224475823013,6.908414337579063,0.0008209708030335605,0.011401139199733734,3.24184230207696,5.527485919108026,0.0025105865206569433,0.007298720069229603
1.3137501711713715,6.505128744436151,0.00041230348870158195,0.010108884423971176,1.9149124438237344,6.916922629649025,0.0008759699412621558,0.011429238133132458
1.913191678998471,6.69347734795363,0.0008743965299800038,0.010702741332352161,1.1081387253377624,8.233657834637691,0.0002933456562459469,0.01619485765695572
2.3549487297486698,7.051802103209649,0.0013248122995719314,0.011879323981702328,2.03229331585615,8.880491035563002,0.000986652448773384,0.01883932761847973
2.4924159408674225,7.32245864267805,0.0014839951181784272,0.012808706611394882,2.655335841229508,8.730590655608633,0.0016843420453369617,0.018208688125014305
2.547901999638519,7.3140963906666485,0.001550803892314434,0.012779468670487404,2.584089834954653,7.965709150969048,0.0015951688401401043,0.015157944522798061
2.4626172342810655,6.960866531712446,0.001448722672648728,0.011574920266866684,1.9980603587720123,6.943304709260896,0.0009536930592730641,0.011516588740050793
2.145321115141683,6.401668938945329,0.001099451445043087,0.009789890609681606,1.4216026632220686,6.068998334461083,0.0004827784432563931,0.008798840455710888
1.7544723310878911,5.927895899776242,0.0007353337714448571,0.008394455537199974,1.5823919944606963,5.565525389459451,0.0005981629947200418,0.007399523630738258
1.5444021013723293,5.774479050692345,0.0005697865854017437,0.007965573109686375,2.016457674005559,5.379480136018115,0.0009713363251648843,0.006913088262081146
1.3432701052338392,5.9975027609560785,0.0004310405347496271,0.008592752739787102,1.9948136915247632,5.490668096139829,0.000950596178881824,0.007201814092695713
1.3183161071458889,6.289498298662378,0.0004151743196416646,0.009449819102883339,1.4046809025525728,5.971729114293611,0.00047135353088378906,0.008519059047102928
1.6195216633595304,6.252390900109608,0.0006265632109716535,0.009338640607893467,0.7090884465950665,6.6375268508166885,0.00012011362559860572,0.010524561628699303
1.7318749494494097,6.016840824273039,0.0007165137212723494,0.008648254908621311,1.044195532362988,7.0828265139703905,0.0002604684268590063,0.011984077282249928
1.7600790373438187,5.9964229729447025,0.0007400409667752683,0.008589659817516804,1.563347319694264,7.02680007841699,0.0005838514189235866,0.011795234866440296
1.7154530895938385,6.309406088855892,0.0007029898115433753,0.009509734809398651,1.6008790581583912,6.492350552160494,0.0006122213671915233,0.010069210082292557
1.4479948978650319,6.719296171478011,0.0005008705193176866,0.010785468854010105,1.1968868583709271,5.777114296174558,0.00034221383975818753,0.007972844876348972
1.2577818398855625,6.9291865394599395,0.0003779218241106719,0.011469803750514984,0.8585253243085468,5.248965933551296,0.00017607497284188867,0.006581712048500776
1.133307618429128,6.928566068891607,0.00030682235956192017,0.011467748321592808,1.1193698295503667,5.071738396742308,0.0002993220114149153,0.006144762970507145
