name,modelname,split,RMSE,R2 Score,Adj R2 Score,time
2031.TW,GRU,Train,0.4784556292855804,0.9963406834367957,0.9963390951917596,3.5997369289398193
2031.TW,GRU,Test,3.0852524395358025,0.9509841568190573,0.9505687683175239,3.5997369289398193
2038.TW,LSTM,Train,0.2994434031265128,0.979929734003481,0.9799210229505312,4.52876615524292
2038.TW,LSTM,Test,5.867760926122742,0.7561081018850452,0.7540412213925456,4.52876615524292
2038.TW,GRU,Train,0.23258451173039166,0.9878916432814243,0.9878863879182652,3.6888163089752197
2038.TW,GRU,Test,4.351684568600386,0.8658572190483819,0.8647204158199784,3.6888163089752197
2603.TW,LSTM,Train,0.49162266124845083,0.9694574709050208,0.96944421459899,4.479305028915405
2603.TW,LSTM,Test,23.5746857477564,0.5881552265571137,0.5846650166126826,4.479305028915405
2603.TW,GRU,Train,0.4713978685665053,0.971918748376886,0.9719065603336468,3.590879440307617
2603.TW,GRU,Test,15.634075001337973,0.8188717834250641,0.8173367985388358,3.590879440307617
2605.TW,LSTM,Train,0.4344445378745034,0.9678290082123304,0.9678150451082559,4.38400411605835
2605.TW,LSTM,Test,3.680741404193712,0.6798502494198062,0.677137115940313,4.38400411605835
2605.TW,GRU,Train,0.29216550703456895,0.9854503140609843,0.9854439990931287,3.4361331462860107
2605.TW,GRU,Test,1.8837393857458187,0.9161459244888043,0.9154352967302348,3.4361331462860107
2606.TW,LSTM,Train,0.6406093921155682,0.9827611003947831,0.9827536182334962,4.254925966262817
2606.TW,LSTM,Test,4.976244187168386,0.8768434835566208,0.8757997842647277,4.254925966262817
2606.TW,GRU,Train,0.49038970431827394,0.9898980406489924,0.9898936561180242,3.435636043548584
2606.TW,GRU,Test,2.9822650261125556,0.9557669868683563,0.9553921308248677,3.435636043548584
2609.TW,LSTM,Train,0.7497938190615506,0.9934640640526731,0.9934612272749181,4.29971981048584
2609.TW,LSTM,Test,23.356849518580063,0.6767997681286011,0.6740607831127419,4.29971981048584
2609.TW,GRU,Train,0.6251617937478627,0.9954563075085121,0.9954543354197571,3.4134111404418945
2609.TW,GRU,Test,13.106785515071419,0.8982263065661952,0.89736381763879,3.4134111404418945
2615.TW,LSTM,Train,0.6430853838716329,0.9823026804946694,0.9822949993664118,4.240944147109985
2615.TW,LSTM,Test,49.42622441737028,0.34247823630673624,0.3369060179703527,4.240944147109985
2615.TW,GRU,Train,0.5163799019467515,0.988589389217221,0.9885844366951798,3.382033348083496
2615.TW,GRU,Test,19.14809484342535,0.9013160648065718,0.9004797602710343,3.382033348083496
2617.TW,LSTM,Train,0.3741635690035527,0.9884128141320203,0.9884077849714873,4.26675820350647
2617.TW,LSTM,Test,4.001793935950544,0.8929573083119055,0.8920501668569216,4.26675820350647
2617.TW,GRU,Train,0.3069222123174742,0.9922032850473921,0.9921999010565272,3.4013004302978516
2617.TW,GRU,Test,3.378066894709072,0.9237246767947639,0.9230782757506517,3.4013004302978516
2636.TW,LSTM,Train,0.6474531354477245,0.9870313761116656,0.9870257473686584,4.317457675933838
2636.TW,LSTM,Test,36.77627143451331,0.38061700323828507,0.3753679947911519,4.317457675933838
2636.TW,GRU,Train,0.5172972006725183,0.9917213886505263,0.9917177955032391,3.7521591186523438
2636.TW,GRU,Test,23.97396073778864,0.7367893663036258,0.7345587677129786,3.7521591186523438
2637.TW,LSTM,Train,0.4414541505462721,0.9687065071034305,0.9686929248582498,4.498922824859619
2637.TW,LSTM,Test,18.729271582570206,0.2974453831937849,0.29149153050898646,4.498922824859619
2637.TW,GRU,Train,0.34798115110803085,0.9805556117362915,0.9805471723316631,3.5911526679992676
