allTrainRMSE_LSTM,allTestRMSE_LSTM,mseloss_train_LSTM,mseloss_test_LSTM,allTrainRMSE_GRU,allTestRMSE_GRU,mseloss_train_GRU,mseloss_test_GRU
5.121767094367462,13.20971890631986,0.045145634561777115,0.3003055155277252,2.7484648494433195,7.097359297843497,0.013000394217669964,0.08669012784957886
2.8601368373867464,10.322911411031289,0.014078284613788128,0.18339207768440247,6.4004719798575325,10.269915330160803,0.07050178945064545,0.18151389062404633
2.705425275981519,9.9169225152187,0.012596421875059605,0.1692505031824112,2.927684862406549,12.789873194181489,0.014751112088561058,0.2815195918083191
2.926191762078246,10.731397279629629,0.014736070297658443,0.19819316267967224,2.6731578580323236,13.781349095271558,0.012297740206122398,0.3268583416938782
2.486608688694487,11.594601499644,0.010641209781169891,0.23135975003242493,3.4898790072916093,13.573124955931702,0.02096026949584484,0.3170558512210846
2.320547380985767,12.195846751190162,0.009267379529774189,0.25597643852233887,3.421468910960173,12.790839517464185,0.020146578550338745,0.28156211972236633
2.41189408673605,12.468273335382904,0.010011348873376846,0.2675400674343109,2.883018424269983,11.790177501736814,0.014304443262517452,0.23923064768314362
2.5075735768622396,12.479663021722269,0.010821402072906494,0.26802903413772583,2.353388283477947,10.76674111481271,0.009531545452773571,0.19950081408023834
2.5151439704412786,12.326924351388053,0.010886840522289276,0.26150834560394287,2.2155929455503136,9.921344796980216,0.008448041044175625,0.16940148174762726
2.4592035876089717,12.084103544395823,0.0104079470038414,0.25130724906921387,2.4587958811293373,9.496031082680922,0.01040449645370245,0.15518881380558014
2.384945474477194,11.802295293473042,0.009788881056010723,0.2397226244211197,2.636355678851277,9.49142671526829,0.011961457319557667,0.15503832697868347
2.3266550838579283,11.51827280977959,0.009316228330135345,0.22832362353801727,2.5637535192650533,9.753690363549984,0.011311720125377178,0.1637246161699295
2.300684669423456,11.2613623989753,0.009109411388635635,0.21825186908245087,2.3548630778686546,10.128529628073258,0.009543494321405888,0.1765504777431488
2.3053061479333854,11.056009748661586,0.009146044962108135,0.2103647142648697,2.1684696203157143,10.500010899129387,0.008092501200735569,0.18973855674266815
2.3254931634422307,10.91983401720827,0.009306926280260086,0.20521457493305206,2.0937070699817006,10.788738270721053,0.0075441100634634495,0.20031683146953583
2.342235839019192,10.859651455001725,0.009441421367228031,0.2029588222503662,2.1201849970083524,10.940931032722625,0.00773612828925252,0.20600827038288116
2.3424884707107094,10.869489303987201,0.009443458169698715,0.20332671701908112,2.1778688124143093,10.927315989812454,0.008162807673215866,0.2054958939552307
2.324318250561876,10.9327169368635,0.009297523647546768,0.20569907128810883,2.2004787704390223,10.746093040030875,0.008333174511790276,0.19873633980751038
2.295111985144304,11.026771911647756,0.009065335616469383,0.20925357937812805,2.15994509998065,10.416467730847774,0.008029002696275711,0.1867312788963318
2.2654849305098965,11.127752756450487,0.008832802064716816,0.21310371160507202,2.066393789098771,9.968904595686059,0.007348561193794012,0.1710294783115387
2.2432789555156805,11.213290190309436,0.008660493418574333,0.21639253199100494,1.9536339668870182,9.439146997092207,0.006568443961441517,0.1533351093530655
2.230493976296708,11.263565361957374,0.008562058210372925,0.2183372974395752,1.861571801357524,8.866728890948789,0.005963973701000214,0.1353015899658203
2.2235038227368404,11.261068028264772,0.008508479222655296,0.21824046969413757,1.815573946683151,8.29580871282041,0.005672886036336422,0.11843866854906082
2.2152495374111894,11.189786709277397,0.008445424027740955,0.2154863476753235,1.808538118829211,7.773462036707507,0.005629002582281828,0.1039932444691658
2.1978868479461156,11.034212141582616,0.008313555270433426,0.20953607559204102,1.8016540662881857,7.339300617710717,0.005586231593042612,0.09270122647285461
2.1650265085478386,10.77819674836586,0.00806682463735342,0.19992555677890778,1.7481705776324448,7.0068666293970665,0.005259490571916103,0.08449359238147736
2.113309003326887,10.403957538287827,0.007686031050980091,0.18628299236297607,1.623833824736847,6.747952468587086,0.0045379456132650375,0.07836463302373886
2.043205874742443,9.89294040088136,0.007184564135968685,0.16843289136886597,1.4464431876330466,6.487857333946589,0.0036006325390189886,0.07244003564119339
