name,modelname,split,RMSE,R2 Score,Adj R2 Score,time
1301.TW,LSTM,Train,1.0575702406730318,0.995590563646312,0.9955771319428848,18.663333415985107
1301.TW,LSTM,Test,2.0321505384326355,0.8614444405279987,0.8527847180609986,18.663333415985107
1301.TW,GRU,Train,1.0012452002325751,0.996047740167749,0.996035701082098,5.388562917709351
1301.TW,GRU,Test,1.9941955020837365,0.8665717909027022,0.8582325278341211,5.388562917709351
1303.TW,LSTM,Train,0.8696042313842159,0.9939246341858206,0.993906127849572,4.7434327602386475
1303.TW,LSTM,Test,1.7253287900415786,0.9397714172775311,0.9360071308573767,4.7434327602386475
1303.TW,GRU,Train,0.7707918946408655,0.9952268686540472,0.9952123290894599,3.5627095699310303
1303.TW,GRU,Test,1.5290495184045794,0.9526955541702103,0.9497390263058485,3.5627095699310303
1304.TW,LSTM,Train,0.2529469193292262,0.9914036558552309,0.9913774702986542,4.404406547546387
1304.TW,LSTM,Test,3.1665946718029327,0.7763293876220656,0.7623499743484448,4.404406547546387
1304.TW,GRU,Train,0.26560045577700986,0.9905220895138815,0.990493218594211,3.5750842094421387
1304.TW,GRU,Test,2.15468927926923,0.8964397125276831,0.8899671945606633,3.5750842094421387
1305.TW,LSTM,Train,0.3994918598245695,0.9961484829270676,0.9961367507166626,4.301429510116577
1305.TW,LSTM,Test,1.6513861007103654,0.9233510797182324,0.9185605222006219,4.301429510116577
1305.TW,GRU,Train,0.36019565341901477,0.9968689293552805,0.9968593917162408,3.5014734268188477
1305.TW,GRU,Test,1.7819634062994618,0.9107503837015072,0.9051722826828514,3.5014734268188477
1308.TW,LSTM,Train,0.27817676255384355,0.9859909603823304,0.9859482870675681,4.377124071121216
1308.TW,LSTM,Test,1.5221898374028546,0.9086207957085217,0.9029095954403044,4.377124071121216
1308.TW,GRU,Train,0.28032600096018073,0.985773651928177,0.9857303166642507,3.4544639587402344
1308.TW,GRU,Test,1.4821485184448113,0.9133650369154904,0.9079503517227085,3.4544639587402344
1309.TW,LSTM,Train,0.3521127209822868,0.9934158426638248,0.9933957864839495,4.2971718311309814
1309.TW,LSTM,Test,3.125255879416694,0.6743705385669662,0.6540186972274016,4.2971718311309814
1309.TW,GRU,Train,0.3144914828771019,0.9947476392038909,0.9947316398455041,3.7806050777435303
1309.TW,GRU,Test,2.6359417257857354,0.7683543349983096,0.7538764809357039,3.7806050777435303
1312.TW,LSTM,Train,0.44044831230216114,0.9934800408373379,0.9934601802132567,4.791891098022461
1312.TW,LSTM,Test,0.8555536097412221,0.9292069504209388,0.9247823848222475,4.791891098022461
1312.TW,GRU,Train,0.4056081653446,0.9944707227202574,0.9944538798390745,3.698632001876831
1312.TW,GRU,Test,0.8446076590584373,0.9310068041480996,0.9266947294073558,3.698632001876831
1313.TW,LSTM,Train,0.1970993323079165,0.9932217126216741,0.993201065097023,4.694428205490112
1313.TW,LSTM,Test,1.2832327596880073,0.9302745252265335,0.9259166830531919,4.694428205490112
1313.TW,GRU,Train,0.17954661194869453,0.9943752388449674,0.9943581051077676,3.789405584335327
1313.TW,GRU,Test,1.5765934679299882,0.8947504943917395,0.8881724002912232,3.789405584335327
1314.TW,LSTM,Train,0.31059210825727146,0.9953091552858682,0.9952948663768173,4.616729259490967
1314.TW,LSTM,Test,0.4564116263538174,0.9312893510000759,0.9269949354375807,4.616729259490967
1314.TW,GRU,Train,0.2987084866055669,0.9956612424025751,0.9956480259956204,3.515760898590088
1314.TW,GRU,Test,0.4483578767434063,0.9336928611029842,0.9295486649219207,3.515760898590088
1326.TW,LSTM,Train,1.1199178875897744,0.9954729585720171,0.9954591686285899,4.55924916267395
1326.TW,LSTM,Test,1.6154328193214489,0.8103018495762531,0.7984457151747688,4.55924916267395
1326.TW,GRU,Train,1.0011281563943313,0.9963823920098166,0.9963713723161999,3.489327907562256
1326.TW,GRU,Test,1.428818318626771,0.8515981529087053,0.8423230374654994,3.489327907562256
