name,lstm_time,gru_time
1301.TW,18.663333415985107,5.388562917709351
1303.TW,4.7434327602386475,3.5627095699310303
1304.TW,4.404406547546387,3.5750842094421387
1305.TW,4.301429510116577,3.5014734268188477
1308.TW,4.377124071121216,3.4544639587402344
1309.TW,4.2971718311309814,3.7806050777435303
1312.TW,4.791891098022461,3.698632001876831
1313.TW,4.694428205490112,3.789405584335327
1314.TW,4.616729259490967,3.515760898590088
1326.TW,4.55924916267395,3.489327907562256
