allTrainRMSE_LSTM,allTestRMSE_LSTM,mseloss_train_LSTM,mseloss_test_LSTM,allTrainRMSE_GRU,allTestRMSE_GRU,mseloss_train_GRU,mseloss_test_GRU
3.6278074508344003,11.758439948997472,0.011777411215007305,0.12372596561908722,4.830785715709559,7.918301410207898,0.020883196964859962,0.05610809102654457
4.558907544630433,13.84421016711922,0.01859871670603752,0.17151331901550293,7.41727242156989,12.461164648203972,0.04923227056860924,0.1389564573764801
3.0037506817242647,15.66440538901513,0.008074008859694004,0.21957823634147644,3.117832509091618,16.57207859812703,0.008698951452970505,0.2457623928785324
2.614303594166275,16.6407460382922,0.006116083823144436,0.24780325591564178,2.8469094970488977,17.77010700251575,0.007252851501107216,0.28258007764816284
2.969716928523505,16.841478750220855,0.007892081514000893,0.25381770730018616,3.9293912923823076,16.961746259794143,0.01381694246083498,0.2574557363986969
3.1059984439175374,16.551545979648132,0.008633041754364967,0.2451537847518921,3.561662140413323,15.117999009226345,0.011351854540407658,0.20452673733234406
2.968087534022395,16.0010451929124,0.007883423008024693,0.22911743819713593,2.4207647916859374,12.770133484192778,0.0052440473809838295,0.14593259990215302
2.7292645463547975,15.324717602764894,0.006665806286036968,0.21015822887420654,1.5975407416412306,10.576006858996593,0.0022838378790766,0.10009327530860901
2.5372047553219796,14.606875935153312,0.0057606627233326435,0.19093085825443268,2.3567221171084354,9.734739048795532,0.004970249719917774,0.0848027765750885
2.474359440996702,13.932806345146952,0.005478819366544485,0.1737155318260193,2.742151504671606,10.256639516664544,0.006728903856128454,0.0941394492983818
2.5321631962460667,13.42054992458656,0.005737792234867811,0.1611766219139099,2.172892599682704,11.400487494502359,0.004225108772516251,0.11630764603614807
2.61273424841451,13.172502857960167,0.006108744069933891,0.15527373552322388,1.4890407916925381,12.491266480275328,0.0019841501489281654,0.139628604054451
2.610335122002099,13.184846005341523,0.006097530480474234,0.15556488931179047,1.6059956300944427,13.083804630286851,0.002308076014742255,0.15318967401981354
2.506330866472231,13.355899470240844,0.0056213196367025375,0.1596274971961975,2.038708652472326,13.003756640585754,0.003719390369951725,0.15132096409797668
2.359487972965294,13.551422517436823,0.00498192198574543,0.1643354445695877,2.1421150534724394,12.306997551015565,0.004106265492737293,0.1355394423007965
2.234922008647082,13.642975035609558,0.004469779785722494,0.16656339168548584,1.853300478058549,11.173060811739639,0.003073640400543809,0.11171353608369827
2.15343999897678,13.505714619840674,0.0041497983038425446,0.16322872042655945,1.393001069503231,9.856309804208824,0.0017364579252898693,0.08693409711122513
2.083990781679468,12.999426609011874,0.003886448685079813,0.1512202024459839,1.2170272290702961,8.688361036045624,0.0013254460645839572,0.06755182147026062
1.9639203611181522,11.96428898077231,0.003451509866863489,0.12809589505195618,1.494333930382548,8.009211482218117,0.0019982815720140934,0.05740383639931679
1.7299416731775772,10.269309858777557,0.002678085118532181,0.09437218308448792,1.7130029482752096,7.959045964102193,0.0026258970610797405,0.056686997413635254
1.4039571507672486,8.03199616168413,0.0017638802528381348,0.057730913162231445,1.5882767586707893,8.386732850331649,0.0022574272006750107,0.06294294446706772
1.3836975713513495,6.861671984249436,0.0017133408691734076,0.042132895439863205,1.245759207562695,8.988795193232455,0.0013887676177546382,0.07230433821678162
1.396904771389412,7.409989455160239,0.0017462042160332203,0.049135640263557434,1.044601419812413,9.475378555344891,0.0009764781570993364,0.08034420758485794
0.9967799198165559,8.071009676898537,0.0008891191682778299,0.058293092995882034,1.1628630430149536,9.656726418010644,0.0012100923340767622,0.08344903588294983
1.243901156340895,7.802217598656623,0.001384628121741116,0.05447503924369812,1.3310579116569536,9.45585776938217,0.0015854602679610252,0.08001352101564407
1.372619171597097,6.64051154544626,0.0016860151663422585,0.0394606739282608,1.3356930693157358,8.891283168465389,0.001596521120518446,0.0707441046833992
1.1495958571784777,5.483195903567055,0.0011826379923149943,0.026904745027422905,1.1552198821655177,8.061498772013296,0.0011942374985665083,0.058155786246061325
1.2411276656579482,5.74415855573536,0.0013784607872366905,0.02952665463089943,0.916331710450655,7.140394211259452,0.0007513925665989518,0.04562530294060707
1.2038430387325862,6.9473812081859645,0.001296884031035006,0.04319203272461891,0.8627321732436051,6.357952286821138,0.0006660600774921477,0.036173950880765915
0.9224241205347888,8.074729929089541,0.0007614173227921128,0.05834684893488884,1.0115595511887554,5.916801272011801,0.0009156811865977943,0.031328197568655014
0.9370267627297567,8.667441504638386,0.0007857157033868134,0.06722693145275116,1.081464267734762,5.872791280915679,0.001046612043865025,0.03086387924849987
0.9639488116084626,8.766551466887195,0.0008315134909935296,0.06877316534519196,0.9457744699106245,6.1068097360723375,0.0008004542905837297,0.03337261080741882
0.871527696299623,8.57980980508915,0.0006797101232223213,0.06587440520524979,0.7294762953082968,6.401855748065788,0.0004761938762385398,0.036675259470939636
0.809574619553248,8.358336311053288,0.0005865096463821828,0.0625174343585968,0.6921513739602758,6.545509068425751,0.0004287099582143128,0.03833966329693794
0.8798666559867764,8.31034696990769,0.0006927796639502048,0.06180160492658615,0.8131239769215932,6.405474359961411,0.0005916637019254267,0.036716729402542114
0.9279220230662804,8.477156967202037,0.0007705209427513182,0.06430753320455551,0.8509153654460716,5.961538382026161,0.0006479389849118888,0.031803734600543976
0.8630712262307172,8.721267610160082,0.0006665837718173862,0.06806450337171555,0.7257165804036617,5.307057543660942,0.00047129791346378624,0.025203971192240715
0.7941231428737412,8.850911721719072,0.0005643351469188929,0.07010313868522644,0.5480817015628769,4.6294808204188485,0.00026881409576162696,0.019179001450538635
0.7952721126471725,8.731830151124445,0.0005659693269990385,0.06822947412729263,0.5604435363577179,4.141768617865506,0.00028107690741308033,0.01535087265074253
0.7865912765070612,8.329880520443453,0.0005536809330806136,0.06209247186779976,0.6795388420910621,3.959400488237749,0.0004132283211220056,0.014028790406882763
0.7035975246002043,7.725718453092572,0.0004430063418112695,0.05341204255819321,0.6517093108835086,4.0405107923093775,0.0003800749545916915,0.01460945326834917
0.6151709872092084,7.123700207390495,0.00033865158911794424,0.04541221261024475,0.48960824321386537,4.2268695825510765,0.0002145155449397862,0.01598818227648735
0.6394261330586125,6.774534776768837,0.000365883024642244,0.04106958955526352,0.45107352435728953,4.3204420735966025,0.00018207737593911588,0.0167038943618536
0.6594821490329456,6.751405357716216,0.00038919522194191813,0.04078963026404381,0.5661507918331676,4.189869224674327,0.0002868306473828852,0.015709498897194862
0.6036959875520999,6.875841678769509,0.0003261353704147041,0.042307086288928986,0.5822230797388024,3.8452871086959455,0.0003033474204130471,0.013231799006462097
0.6263280586888812,6.9207434838066595,0.0003510468523018062,0.0428614541888237,0.46910590329982227,3.431818341433747,0.00019692604837473482,0.010539255104959011
0.6641331578979089,6.80859459041518,0.000394704140489921,0.04148359224200249,0.4275508295202612,3.135732607379869,0.0001635825465200469,0.008799122646450996
0.6114513285255707,6.653388756092437,0.0003345685836393386,0.039613865315914154,0.5257669115307848,3.0511974485529696,0.00024737053900025785,0.008331092074513435
0.5720839749180067,6.657395241944908,0.00029287408688105643,0.03966158255934715,0.5388131601612546,3.154779979451816,0.00025979921338148415,0.008906343951821327
0.5865096287176812,6.911987131142116,0.00030783057445660233,0.04275306314229965,0.45010192961763335,3.3433693642416347,0.00018129385716747493,0.010002994909882545
0.5437937444870747,7.2975585094588045,0.00026462439564056695,0.04765588790178299,0.4457365493210562,3.467549434163721,0.00017779426707420498,0.010759861208498478
