name,modelname,split,RMSE,R2 Score,Adj R2 Score,time
1301.TW,LSTM,Train,0.960549966466644,0.9963624868835212,0.9963402585187763,17.378663063049316
1301.TW,LSTM,Test,2.0328256218125325,0.8613523691377512,0.842866018356118,17.378663063049316
1301.TW,GRU,Train,0.9728041080709664,0.9962690846602901,0.9962462855268305,5.135878086090088
1301.TW,GRU,Test,2.0472864800278763,0.8593727646040004,0.8406224665512004,5.135878086090088
1303.TW,LSTM,Train,0.8953655966148185,0.9935593461659759,0.9935199881765929,6.9571003913879395
1303.TW,LSTM,Test,2.097356963162569,0.9109972038618898,0.8991301643768084,6.9571003913879395
1303.TW,GRU,Train,0.8608326427485259,0.9940465788462944,0.9940101982718065,5.24535870552063
1303.TW,GRU,Test,2.281626526577259,0.8946709835198066,0.8806271146557808,5.24535870552063
1304.TW,LSTM,Train,0.3050155829529308,0.9875003150241952,0.9874239310915627,7.026867628097534
1304.TW,LSTM,Test,3.6720509588408126,0.6992252476903892,0.659121947382441,7.026867628097534
1304.TW,GRU,Train,0.2522750247162204,0.9914492640540159,0.9913970116300771,5.230145454406738
1304.TW,GRU,Test,2.5885912598145318,0.8505310794855273,0.8306018900835976,5.230145454406738
1305.TW,LSTM,Train,0.36401412216762474,0.9968021920053101,0.9967826506207943,6.982568025588989
1305.TW,LSTM,Test,1.5415478308300843,0.9332082436794029,0.92430267616999,6.982568025588989
1305.TW,GRU,Train,0.35399052035575684,0.9969758789944472,0.9969573989883024,5.366304397583008
1305.TW,GRU,Test,2.1205677483225642,0.8736098823195027,0.8567578666287696,5.366304397583008
1308.TW,LSTM,Train,0.27031013344406807,0.9867720876921775,0.9866912536579961,7.156144142150879
1308.TW,LSTM,Test,2.640031014173572,0.725129697552767,0.688480323893136,7.156144142150879
1308.TW,GRU,Train,0.2754180164106905,0.9862674438314553,0.986183525984943,5.297862768173218
1308.TW,GRU,Test,2.0018576101452337,0.8419566860751608,0.8208842442185156,5.297862768173218
1309.TW,LSTM,Train,0.3372824493128161,0.9939587855009047,0.9939218684328176,7.061526298522949
1309.TW,LSTM,Test,2.704894881118601,0.7560766560877068,0.7235535435660677,7.061526298522949
1309.TW,GRU,Train,0.3183904878356102,0.9946165964211043,0.994583699149125,5.286574363708496
1309.TW,GRU,Test,3.183172691912213,0.6621896305101069,0.6171482479114545,5.286574363708496
1312.TW,LSTM,Train,0.41674953073819565,0.9941627912452607,0.9941271208294745,7.203751087188721
1312.TW,LSTM,Test,0.8299638377780055,0.9333784855745428,0.9244956169844819,7.203751087188721
1312.TW,GRU,Train,0.4094488310302154,0.9943655148508218,0.9943310832523545,5.287994861602783
1312.TW,GRU,Test,1.0224663006515264,0.8988899712061509,0.8854086340336377,5.287994861602783
1313.TW,LSTM,Train,0.20463848218679226,0.9926932491478272,0.9926485985533573,7.098153591156006
1313.TW,LSTM,Test,2.1242236794978893,0.8089350114356958,0.7834596796271219,7.098153591156006
1313.TW,GRU,Train,0.1817054632812071,0.9942391621389277,0.9942039584156388,5.268925428390503
1313.TW,GRU,Test,1.5025723176839094,0.9044014434301914,0.8916549692208835,5.268925428390503
1314.TW,LSTM,Train,0.2910487008979821,0.9958809069140074,0.9958557356773405,6.996948003768921
1314.TW,LSTM,Test,0.5165873996112846,0.9119765731785503,0.9002401162690237,6.996948003768921
1314.TW,GRU,Train,0.29620060112500673,0.9957337907692826,0.995707720525184,5.362312316894531
1314.TW,GRU,Test,0.48494974001287433,0.9224281538137256,0.912085240988889,5.362312316894531
1326.TW,LSTM,Train,1.3186624814321626,0.9937236170878772,0.9936852629365154,7.314903736114502
1326.TW,LSTM,Test,1.4389764418327133,0.8494805304178198,0.8294112678068625,7.314903736114502
1326.TW,GRU,Train,1.0146361599015064,0.9962841105409997,0.996261403228723,5.2552289962768555
1326.TW,GRU,Test,1.4222538202388348,0.8529586324603842,0.8333531167884354,5.2552289962768555
2002.TW,LSTM,Train,0.2412695948519546,0.9823727197161416,0.9822650017222638,7.006400108337402
2002.TW,LSTM,Test,2.6574677312691524,0.8178352141633836,0.7935465760518348,7.006400108337402
2002.TW,GRU,Train,0.20982072273529898,0.9866685650005838,0.9865870983528352,5.372812509536743
2002.TW,GRU,Test,1.8156315289640974,0.9149677144333572,0.9036300763578049,5.372812509536743
2006.TW,LSTM,Train,0.2820254734747481,0.9922267745349663,0.9921792733754244,7.086992263793945
2006.TW,LSTM,Test,3.584083360349693,0.808112850286255,0.782527896991089,7.086992263793945
2006.TW,GRU,Train,0.23828169556873124,0.994451111858589,0.9944172033321902,5.254936933517456
2006.TW,GRU,Test,2.5133739374896247,0.9056365252850407,0.8930547286563795,5.254936933517456
2010.TW,LSTM,Train,0.10422892696671517,0.9922334270080685,0.9921859665009157,7.058533191680908
2010.TW,LSTM,Test,2.907830741616026,0.6318485124050568,0.5827616473923978,7.058533191680908
2010.TW,GRU,Train,0.10660395480833733,0.9918754452426961,0.991825797156008,5.5341479778289795
2010.TW,GRU,Test,2.0719562267186613,0.8130827182298281,0.7881604139938052,5.5341479778289795
2014.TW,LSTM,Train,0.23068694115082447,0.9904759693400526,0.9904177692399918,7.081782341003418
2014.TW,LSTM,Test,9.44957804065792,0.5995580178283922,0.5461657535388446,7.081782341003418
2014.TW,GRU,Train,0.22094351412291216,0.9912635042879762,0.9912101167105128,5.3172690868377686
2014.TW,GRU,Test,6.459203780386751,0.8129004494605996,0.7879538427220129,5.3172690868377686
2023.TW,LSTM,Train,0.15726954305082205,0.9901735124615546,0.9901134640872472,7.062867164611816
