Date,Price,Open,High,Low,Vol.,Change %
2019-11-14,62.28,62.61,63.21,62.15,234.78K,-0.14%
2019-11-13,62.37,61.85,62.74,61.22,273.03K,0.50%
2019-11-12,62.06,62.11,62.85,61.82,238.17K,-0.19%
2019-11-11,62.18,62.6,62.76,61.57,213.34K,-0.53%
2019-11-08,62.51,62.29,62.7,60.66,287.67K,0.35%
2019-11-07,62.29,61.73,62.89,61.65,261.07K,0.89%
2019-11-06,61.74,62.78,63.32,61.59,275.94K,-1.94%
2019-11-05,62.96,62.04,63.19,61.85,231.67K,1.34%
2019-11-04,62.13,61.8,62.78,61.28,235.38K,0.71%
2019-11-01,61.69,59.45,61.82,59.4,236.09K,2.42%
2019-10-31,60.23,60.57,61.13,60.07,13.90K,-0.63%
2019-10-30,60.61,61.6,61.93,60.45,105.87K,-1.59%
2019-10-29,61.59,61.61,61.98,60.66,136.93K,0.03%
2019-10-28,61.57,62.04,62.34,61.19,167.86K,-0.73%
2019-10-25,62.02,61.5,62.11,60.93,204.45K,0.57%
2019-10-24,61.67,60.99,61.9,60.64,215.54K,0.82%
2019-10-23,61.17,59.48,61.3,58.85,313.23K,2.46%
2019-10-22,59.7,59.05,60.26,58.75,260.60K,1.26%
2019-10-21,58.96,59.23,59.55,58.26,212.57K,-0.77%
2019-10-18,59.42,59.78,60.29,59.01,228.14K,-0.82%
2019-10-17,59.91,58.99,60.04,58.69,269.84K,0.82%
2019-10-16,59.42,58.9,59.75,58.36,257.88K,1.16%
2019-10-15,58.74,59.3,59.68,58,305.68K,-1.03%
2019-10-14,59.35,60.69,60.73,58.5,283.07K,-1.92%
2019-10-11,60.51,59.53,60.69,59.21,367.63K,2.39%
2019-10-10,59.1,58.04,59.6,57.8,262.53K,1.34%
2019-10-09,58.32,58.02,59.35,57.91,266.48K,0.14%
2019-10-08,58.24,58.47,58.92,57.38,274.74K,-0.19%
2019-10-07,58.35,58.02,59.68,58.02,228.41K,-0.03%
2019-10-04,58.37,57.69,58.96,57.67,299.92K,1.14%
2019-10-03,57.71,57.54,57.99,56.15,336.90K,0.03%
2019-10-02,57.69,59.25,59.5,57.22,307.91K,-2.04%
2019-10-01,58.89,59.38,60.1,58.41,291.67K,-3.11%
2019-09-30,60.78,62.24,62.24,60.73,22.01K,-1.83%
2019-09-27,61.91,62.48,62.75,60.76,97.33K,-1.32%
2019-09-26,62.74,62.58,62.92,61.45,115.57K,0.56%
2019-09-25,62.39,62.44,62.81,61.23,201.47K,-1.13%
2019-09-24,63.1,64.4,64.6,62.3,216.28K,-2.58%
2019-09-23,64.77,65.23,65.5,63.53,204.78K,0.76%
2019-09-20,64.28,65,65.28,64.05,224.88K,-0.19%
2019-09-19,64.4,63.51,65.57,63.46,258.85K,1.26%
2019-09-18,63.6,64.23,64.99,63.04,295.05K,-1.47%
2019-09-17,64.55,68.15,69.26,63.55,620.49K,-6.48%
2019-09-16,69.02,66.45,71.95,64.75,735.54K,14.61%
2019-09-13,60.22,60.45,60.81,59.6,195.83K,-0.26%
2019-09-12,60.38,61.16,61.39,58.92,358.09K,-0.71%
2019-09-11,60.81,62.88,63.27,60.52,315.12K,-2.52%
2019-09-10,62.38,62.82,63.78,62.17,267.55K,-0.34%
2019-09-09,62.59,61.6,63,61.57,249.71K,1.71%
2019-09-06,61.54,60.81,61.88,59.4,287.36K,0.97%
2019-09-05,60.95,60.49,62.4,60.25,292.06K,0.41%
2019-09-04,60.7,58.17,60.96,58.13,283.10K,4.19%
2019-09-03,58.26,58.54,58.87,57.23,265.12K,-0.68%
2019-09-02,58.66,58.8,59.26,58.1,121.64K,-2.93%
2019-08-30,60.43,60.98,61.17,60.25,25.14K,-1.06%
2019-08-29,61.08,60.48,61.19,59.98,131.09K,0.98%
2019-08-28,60.49,60.04,61,59.8,134.26K,1.65%
2019-08-27,59.51,58.8,60.17,58.51,218.37K,1.38%
2019-08-26,58.7,58.35,60.17,58.24,183.30K,-1.08%
2019-08-23,59.34,60.11,60.29,58.3,321.24K,-0.97%
2019-08-22,59.92,60.43,60.89,59.47,276.11K,-0.63%
2019-08-21,60.3,60.11,61.41,60.07,269.68K,0.45%
2019-08-20,60.03,59.68,60.32,58.95,245.25K,0.49%
2019-08-19,59.74,58.72,59.92,58.64,211.45K,1.88%
2019-08-16,58.64,58.41,59.5,58.28,209.43K,0.70%
2019-08-15,58.23,59.07,59.42,57.67,298.67K,-2.10%
2019-08-14,59.48,61.07,61.08,58.21,320.43K,-2.97%
2019-08-13,61.3,58.47,61.5,58,338.08K,4.66%
2019-08-12,58.57,58.3,58.88,57.88,221.35K,0.07%
2019-08-09,58.53,57.74,59.1,57.11,281.80K,2.00%
2019-08-08,57.38,57.48,58.01,56.77,299.69K,2.05%
2019-08-07,56.23,58.68,59.23,55.88,485.19K,-4.60%
2019-08-06,58.94,59.56,60.56,58.55,328.15K,-1.45%
2019-08-05,59.81,61.46,61.56,59.66,378.86K,-3.36%
2019-08-02,61.89,61.16,62.95,60.98,364.14K,2.30%
2019-08-01,60.5,64.09,64.54,60.02,433.72K,-7.17%
2019-07-31,65.17,64.95,65.42,64.95,18.76K,0.70%
2019-07-30,64.72,63.91,65.14,63.9,86.10K,1.59%
2019-07-29,63.71,63.32,63.9,62.92,101.70K,0.39%
2019-07-26,63.46,63.28,63.96,63.01,159.86K,0.11%
2019-07-25,63.39,63.21,64.23,63.01,169.84K,0.33%
2019-07-24,63.18,64.13,64.66,62.59,301.51K,-1.02%
2019-07-23,63.83,63.26,64.46,62.66,272.73K,0.90%
2019-07-22,63.26,63.05,64.03,62.77,267.78K,1.26%
2019-07-19,62.47,62.5,63.37,61.83,298.98K,0.87%
2019-07-18,61.93,63.52,64.46,61.29,374.89K,-2.72%
2019-07-17,63.66,64.44,65.28,63.22,274.93K,-1.07%
2019-07-16,64.35,66.31,67.09,63.82,356.74K,-3.20%
2019-07-15,66.48,66.87,67.47,66.11,283.09K,-0.36%
2019-07-12,66.72,66.83,67.29,66.51,244.70K,0.30%
2019-07-11,66.52,66.81,67.65,66.43,283.02K,-0.73%
2019-07-10,67.01,64.78,67.12,64.63,349.51K,4.44%
2019-07-09,64.16,63.81,64.75,63.76,263.89K,0.08%
2019-07-08,64.11,64.34,65.14,63.79,253.82K,-0.19%
2019-07-05,64.23,63.27,64.52,62.91,203.54K,1.47%
2019-07-04,63.3,63.88,64.07,62.95,114.98K,-0.81%
2019-07-03,63.82,62.9,64.01,62.09,281.75K,2.28%
2019-07-02,62.4,64.8,65.51,62.22,386.94K,-4.09%
2019-07-01,65.06,65.05,66.75,64.22,361.41K,-2.24%
2019-06-28,66.55,66.51,66.84,66.08,34.62K,0.00%
2019-06-27,66.55,66.05,66.82,65.63,103.16K,0.09%
2019-06-26,66.49,65.8,66.85,65.6,141.95K,2.21%
2019-06-25,65.05,64.89,65.98,64.17,205.80K,0.29%
2019-06-24,64.86,65.5,65.79,64.08,217.44K,-0.52%
2019-06-21,65.2,64.86,65.76,64,257.92K,1.16%
2019-06-20,64.45,62.45,64.82,62.4,394.17K,4.25%
2019-06-19,61.82,62.4,62.55,61.4,320.06K,-0.51%
2019-06-18,62.14,60.93,62.84,60.25,327.70K,1.97%
2019-06-17,60.94,62.07,62.37,60.74,236.16K,-1.73%
2019-06-14,62.01,61.25,62.57,60.74,262.31K,1.14%
2019-06-13,61.31,59.94,62.64,59.78,435.42K,2.23%
2019-06-12,59.97,61.79,61.85,59.57,343.21K,-3.72%
2019-06-11,62.29,62.3,62.87,62.01,302.74K,0.00%
2019-06-10,62.29,63.58,64.1,62.05,278.49K,-1.58%
2019-06-07,63.29,62.4,63.59,61.77,307.96K,2.63%
2019-06-06,61.67,60.4,62.43,60.22,343.64K,1.72%
2019-06-05,60.63,61.58,62.27,59.45,428.01K,-2.16%
2019-06-04,61.97,61,62.12,60.21,370.27K,1.13%
2019-06-03,61.28,61.64,62.84,60.55,386.56K,-4.98%
2019-05-31,64.49,66.24,66.28,64.37,21.75K,-3.56%
2019-05-30,66.87,69.68,69.96,66.31,105.27K,-3.71%
2019-05-29,69.45,70.1,70.1,68.08,148.48K,-0.94%
2019-05-28,70.11,69.99,70.59,69.58,238.88K,0.00%
2019-05-27,70.11,69.15,70.23,68.53,72.18K,2.07%
2019-05-24,68.69,67.99,69.3,67.33,292.09K,1.37%
2019-05-23,67.76,70.86,70.97,67.02,434.54K,-4.55%
2019-05-22,70.99,71.91,72.04,70.42,371.52K,-1.65%
2019-05-21,72.18,72.15,72.52,71.63,303.74K,0.29%
2019-05-20,71.97,72.5,73.4,71.6,301.98K,-0.33%
2019-05-17,72.21,72.82,73.23,71.79,255.53K,-0.56%
2019-05-16,72.62,72.05,73.36,71.82,326.44K,1.18%
2019-05-15,71.77,70.9,72.25,70.42,272.44K,0.74%
2019-05-14,71.24,70.02,71.65,69.93,299.77K,1.44%
2019-05-13,70.23,70.83,72.58,69.72,373.47K,-0.55%
2019-05-10,70.62,70.45,71.23,70.18,300.46K,0.33%
2019-05-09,70.39,70.23,70.65,69.4,328.74K,0.03%
2019-05-08,70.37,69.88,70.7,69.33,295.44K,0.70%
2019-05-07,69.88,71.15,71.33,69.38,332.07K,-1.91%
2019-05-06,71.24,70.59,71.79,68.79,227.02K,0.55%
2019-05-03,70.85,70.48,71.54,69.95,249.81K,0.14%
2019-05-02,70.75,72,72.22,69.68,346.63K,-1.98%
2019-05-01,72.18,71.73,72.36,71.3,230.80K,-0.85%
2019-04-30,72.8,71.94,73.27,71.73,25.34K,1.05%
2019-04-29,72.04,71.56,72.5,71.06,147.41K,-0.15%
2019-04-26,72.15,74.2,74.42,71.3,222.89K,-2.96%
2019-04-25,74.35,74.46,75.6,74,309.21K,-0.30%
2019-04-24,74.57,74.27,74.73,74.02,276.67K,0.08%
2019-04-23,74.51,74.38,74.73,73.99,308.99K,0.63%
2019-04-22,74.04,71.93,74.52,71.86,305.17K,2.88%
2019-04-18,71.97,71.63,72.04,71.2,259.04K,0.49%
2019-04-17,71.62,71.83,72.27,71.45,276.61K,-0.14%
2019-04-16,71.72,71.21,71.95,70.74,273.90K,0.76%
2019-04-15,71.18,71.55,71.6,70.78,219.15K,-0.52%
2019-04-12,71.55,70.95,71.87,70.9,237.22K,1.02%
2019-04-11,70.83,71.56,71.68,70.57,278.09K,-1.25%
2019-04-10,71.73,70.82,71.78,70.57,288.89K,1.59%
2019-04-09,70.61,71.19,71.34,70.3,267.49K,-0.69%
2019-04-08,71.1,70.56,71.19,70.43,288.13K,1.08%
2019-04-05,70.34,69.13,70.48,68.92,263.87K,1.35%
2019-04-04,69.4,69.44,70.03,68.87,281.88K,0.13%
2019-04-03,69.31,69.47,69.96,68.8,341.50K,-0.09%
2019-04-02,69.37,69.22,69.58,68.69,299.30K,0.52%
2019-04-01,69.01,67.58,69.22,67.58,320.77K,0.91%
2019-03-29,68.39,68.01,68.89,67.81,20.62K,0.84%
2019-03-28,67.82,67.75,68,66.54,131.64K,-0.01%
2019-03-27,67.83,67.9,68.35,67.19,148.15K,-0.21%
2019-03-26,67.97,67.36,68.23,67.24,197.54K,1.13%
2019-03-25,67.21,67,67.65,66.36,216.76K,0.27%
2019-03-22,67.03,67.76,67.98,66.2,284.52K,-1.22%
2019-03-21,67.86,68.38,68.69,67.59,303.23K,-0.93%
2019-03-20,68.5,67.66,68.57,67.19,235.49K,1.32%
2019-03-19,67.61,67.49,68.2,67.13,234.14K,0.10%
2019-03-18,67.54,67.14,67.69,66.69,208.53K,0.57%
2019-03-15,67.16,67.18,67.71,66.13,254.32K,-0.10%
2019-03-14,67.23,67.65,68.14,67.03,235.99K,-0.47%
2019-03-13,67.55,66.91,67.76,66.7,243.20K,1.32%
2019-03-12,66.67,66.7,67.39,66.34,252.13K,0.14%
2019-03-11,66.58,65.76,66.75,65.63,247.81K,1.28%
2019-03-08,65.74,66.08,66.09,64.02,316.39K,-0.84%
2019-03-07,66.3,65.88,67,65.75,276.24K,0.47%
2019-03-06,65.99,65.49,66.18,65.22,283.20K,0.20%
2019-03-05,65.86,65.46,66.23,65.04,216.39K,0.29%
2019-03-04,65.67,64.97,66.34,64.93,233.54K,0.92%
2019-03-01,65.07,66.48,67.14,64.59,297.19K,-1.45%
2019-02-28,66.03,66.38,66.38,65.67,19.67K,-0.54%
2019-02-27,66.39,65.64,66.7,65.27,102.14K,1.81%
2019-02-26,65.21,64.79,65.74,64.32,127.60K,0.69%
2019-02-25,64.76,66.97,67.47,64.54,220.94K,-3.52%
2019-02-22,67.12,66.96,67.73,66.87,177.62K,0.07%
2019-02-21,67.07,67.05,67.31,66.69,245.86K,-0.01%
2019-02-20,67.08,66.3,67.38,65.63,276.48K,0.95%
2019-02-19,66.45,66.44,66.65,65.58,246.65K,-0.08%
2019-02-18,66.5,66.39,66.83,65.9,175.24K,0.38%
2019-02-15,66.25,64.86,66.39,64.42,294.49K,2.60%
2019-02-14,64.57,63.69,64.81,63.25,287.45K,1.51%
2019-02-13,63.61,62.7,63.98,62.69,269.68K,1.91%
2019-02-12,62.42,61.59,63.34,61.59,278.80K,1.48%
2019-02-11,61.51,62.11,62.34,60.9,280.96K,-0.95%
2019-02-08,62.1,61.66,62.36,61.04,254.95K,0.76%
2019-02-07,61.63,62.5,62.91,60.6,286.17K,-1.69%
2019-02-06,62.69,62.06,62.8,61.05,225.57K,1.15%
2019-02-05,61.98,62.64,63.02,61.72,215.36K,-0.85%
2019-02-04,62.51,62.83,63.63,61.28,297.43K,-0.38%
2019-02-01,62.75,61.06,62.97,60.46,267.22K,1.39%
2019-01-31,61.89,61.97,62.32,61.57,20.63K,0.39%
2019-01-30,61.65,61.26,62.67,61.04,90.93K,0.54%
2019-01-29,61.32,59.87,61.79,59.75,142.13K,2.32%
2019-01-28,59.93,61.49,61.69,59.49,214.19K,-2.77%
2019-01-25,61.64,61.13,61.92,60.7,218.03K,0.90%
2019-01-24,61.09,61.02,61.51,60.41,274.48K,-0.08%
2019-01-23,61.14,61.37,62.33,60.21,308.46K,-0.59%
2019-01-22,61.5,62.59,62.71,60.57,283.22K,-1.98%
2019-01-21,62.74,62.74,63.15,62.25,138.08K,0.06%
2019-01-18,62.7,61.33,63,61.32,288.91K,2.48%
2019-01-17,61.18,61.05,61.54,60.04,278.42K,-0.23%
2019-01-16,61.32,60.42,61.45,60.03,315.59K,1.12%
2019-01-15,60.64,59.36,60.86,59.11,234.36K,2.80%
2019-01-14,58.99,60.62,61.04,58.9,263.28K,-2.46%
2019-01-11,60.48,61.19,62.49,60.08,292.79K,-1.95%
2019-01-10,61.68,61.15,61.91,60.44,300.92K,0.39%
2019-01-09,61.44,59.15,61.69,59.05,329.05K,4.63%
2019-01-08,58.72,57.64,58.87,57.13,288.25K,2.42%
2019-01-07,57.33,57.41,58.93,57.26,296.58K,0.47%
2019-01-04,57.06,55.67,58.31,55.34,321.11K,1.98%
2019-01-03,55.95,54.29,56.3,53.93,278.36K,1.89%
2019-01-02,54.91,54.12,56.56,52.51,300.95K,2.06%
2018-12-31,53.8,53,54.82,52.66,109.11K,3.07%
2018-12-28,52.2,53.44,53.8,51.6,17.11K,0.08%
2018-12-27,52.16,54.65,54.67,51.94,102.59K,-4.24%
2018-12-26,54.47,50.84,55.29,49.93,77.00K,7.93%
2018-12-24,50.47,53.49,54.66,50.36,76.22K,-6.22%
2018-12-21,53.82,54.97,55.33,52.79,226.34K,-0.98%
2018-12-20,54.35,56.49,56.75,54.28,299.45K,-5.05%
2018-12-19,57.24,56.51,58.11,56.04,319.37K,1.74%
2018-12-18,56.26,59,59.24,55.89,398.56K,-5.62%
2018-12-17,59.61,60.25,61.21,58.64,246.03K,-1.11%
2018-12-14,60.28,61.53,61.58,59.92,206.56K,-1.90%
2018-12-13,61.45,60.29,62.02,59.33,252.40K,2.16%
2018-12-12,60.15,60.67,61.43,59.98,246.92K,-0.08%
2018-12-11,60.2,59.91,61.1,59.58,235.33K,0.38%
2018-12-10,59.97,61.34,62.33,59.61,264.95K,-2.76%
2018-12-07,61.67,60.25,63.73,59.1,423.08K,2.68%
2018-12-06,60.06,61.36,61.97,58.36,399.99K,-2.44%
2018-12-05,61.56,61.35,63.29,60.8,256.24K,-0.84%
2018-12-04,62.08,61.9,63.58,61.24,277.42K,0.63%
2018-12-03,61.69,59.98,62.6,59.85,294.77K,5.08%
2018-11-30,58.71,59.28,59.93,58.25,27.02K,-1.34%
2018-11-29,59.51,59.12,60.37,57.5,94.57K,1.28%
2018-11-28,58.76,60.63,61.27,58.55,150.81K,-2.41%
2018-11-27,60.21,60.39,61.4,58.92,271.17K,-0.45%
2018-11-26,60.48,58.98,61.13,58.6,267.38K,2.86%
2018-11-23,58.8,62.58,62.79,58.41,279.67K,-6.07%
2018-11-22,62.6,63.6,63.81,62.27,164.11K,-1.39%
2018-11-21,63.48,62.6,64.48,62.56,334.98K,1.52%
2018-11-20,62.53,66.9,66.9,61.71,417.01K,-6.38%
2018-11-19,66.79,66.99,67.64,65.27,262.55K,0.04%
2018-11-16,66.76,66.68,68.38,66.06,327.72K,0.21%
2018-11-15,66.62,66.12,67.42,65.77,316.04K,0.76%
2018-11-14,66.12,65.62,67.63,65.02,379.72K,0.99%
2018-11-13,65.47,69.13,69.68,64.61,445.04K,-6.63%
2018-11-12,70.12,70.69,71.88,68.87,319.23K,-0.09%
2018-11-09,70.18,70.87,70.99,69.13,292.21K,-0.67%
2018-11-08,70.65,72.1,73.08,70.56,350.47K,-1.97%
2018-11-07,72.07,71.66,73.55,71.36,361.36K,-0.08%
2018-11-06,72.13,72.85,73.28,71.18,290.88K,-1.42%
2018-11-05,73.17,72.85,74.13,72.26,231.14K,0.47%
2018-11-02,72.83,72.75,73.5,72.16,312.87K,-0.08%
2018-11-01,72.89,74.69,74.99,72.56,360.16K,-3.42%
2018-10-31,75.47,76.28,76.92,75.42,34.70K,-0.58%
2018-10-30,75.91,76.82,77.32,75.09,115.19K,-1.85%
2018-10-29,77.34,77.64,78.03,76.55,117.94K,-0.36%
2018-10-26,77.62,76.6,77.91,75.77,229.75K,0.95%
2018-10-25,76.89,75.67,77.08,75.35,215.24K,0.95%
2018-10-24,76.17,76.35,77.57,75.11,366.65K,-0.35%
2018-10-23,76.44,80.04,80.12,75.88,513.72K,-4.25%
2018-10-22,79.83,80.11,80.41,78.99,269.91K,0.06%
2018-10-19,79.78,79.44,80.88,79.22,291.07K,0.62%
2018-10-18,79.29,80.23,80.31,78.69,359.01K,-0.95%
2018-10-17,80.05,81.74,81.85,79.17,336.60K,-1.67%
2018-10-16,81.41,80.88,81.75,79.8,329.33K,0.78%
2018-10-15,80.78,81,81.92,79.85,284.65K,0.44%
2018-10-12,80.43,80.28,81.48,79.23,373.09K,0.21%
2018-10-11,80.26,82.47,82.63,79.8,482.51K,-3.41%
2018-10-10,83.09,84.98,85.17,82.26,319.09K,-2.25%
2018-10-09,85,83.91,85.45,83.73,351.40K,1.30%
2018-10-08,83.91,84.17,84.31,82.66,290.09K,-0.30%
2018-10-05,84.16,84.89,85.12,83.92,300.62K,-0.50%
2018-10-04,84.58,85.99,86.43,84.14,361.25K,-1.98%
2018-10-03,86.29,84.79,86.74,84.01,345.22K,1.76%
2018-10-02,84.8,84.95,85.38,84.31,268.61K,-0.21%
2018-10-01,84.98,82.79,85.45,82.55,347.53K,2.73%
2018-09-28,82.72,81.63,82.87,81.6,19.68K,1.22%
2018-09-27,81.72,81.8,82.44,81.32,124.00K,0.47%
2018-09-26,81.34,81.45,82.22,81.1,130.53K,-0.65%
2018-09-25,81.87,81.35,82.55,81.17,240.40K,0.83%
2018-09-24,81.2,78.97,81.48,78.97,243.31K,3.05%
2018-09-21,78.8,78.67,80.12,78.23,297.57K,0.13%
2018-09-20,78.7,79.44,79.83,78.51,300.16K,-0.88%
2018-09-19,79.4,78.97,79.5,78.51,275.87K,0.47%
2018-09-18,79.03,77.78,79.73,77.46,259.18K,1.26%
2018-09-17,78.05,78.07,78.9,77.73,207.61K,-0.05%
2018-09-14,78.09,78.45,78.94,77.37,261.06K,-0.12%
2018-09-13,78.18,79.6,79.71,77.87,298.14K,-1.96%
2018-09-12,79.74,79.42,80.13,78.75,315.27K,0.86%
2018-09-11,79.06,77.38,79.54,77.36,280.31K,2.18%
2018-09-10,77.37,77.08,77.92,76.9,244.53K,0.70%
2018-09-07,76.83,76.69,77.1,75.88,209.00K,0.43%
2018-09-06,76.5,77.02,77.77,75.64,274.79K,-1.00%
2018-09-05,77.27,77.82,78.09,76.91,277.12K,-1.15%
2018-09-04,78.17,78.19,79.72,77.44,320.45K,0.03%
2018-09-03,78.15,77.69,78.44,77.3,110.91K,0.94%
2018-08-31,77.42,77.53,77.79,77,25.83K,-0.45%
2018-08-30,77.77,77.33,78.03,77.18,90.22K,0.82%
2018-08-29,77.14,75.99,77.42,75.67,130.44K,1.57%
2018-08-28,75.95,76.34,76.97,75.73,179.66K,-0.34%
2018-08-27,76.21,75.54,76.34,75.39,101.08K,0.51%
2018-08-24,75.82,74.73,76.42,74.68,235.09K,1.46%
2018-08-23,74.73,74.72,74.87,74.21,199.66K,-0.07%
2018-08-22,74.78,72.76,75,72.7,300.69K,2.96%
2018-08-21,72.63,72.15,72.95,72.05,201.24K,0.58%
2018-08-20,72.21,71.77,72.75,71.42,249.10K,0.53%
2018-08-17,71.83,71.35,72.49,71.25,217.16K,0.56%
2018-08-16,71.43,70.65,71.52,70.4,227.20K,0.95%
2018-08-15,70.76,72.22,72.44,70.3,298.11K,-2.35%
2018-08-14,72.46,72.82,73.93,72.16,242.75K,-0.21%
2018-08-13,72.61,73,73.09,71.04,220.34K,-0.27%
2018-08-10,72.81,71.97,73.14,71.4,228.74K,1.03%
2018-08-09,72.07,72.16,72.89,71.86,197.06K,-0.29%
2018-08-08,72.28,74.64,74.87,71.65,269.51K,-3.17%
2018-08-07,74.65,73.61,74.9,73.57,228.99K,1.22%
2018-08-06,73.75,73.21,74.47,73.08,200.58K,0.74%
2018-08-03,73.21,73.37,73.73,72.48,175.36K,-0.33%
2018-08-02,73.45,72.42,73.75,71.84,226.45K,1.46%
2018-08-01,72.39,74.07,74.12,72.13,284.02K,-2.51%
2018-07-31,74.25,74.93,75.1,74.14,21.88K,-0.96%
2018-07-30,74.97,74.31,75.27,74.14,81.03K,0.92%
2018-07-27,74.29,74.5,74.85,73.83,119.34K,-0.34%
2018-07-26,74.54,74.37,74.83,73.77,183.35K,0.83%
2018-07-25,73.93,73.7,74.6,73.07,210.87K,0.67%
2018-07-24,73.44,72.91,74,72.68,215.15K,0.52%
2018-07-23,73.06,73.22,74.5,72.52,316.98K,-0.01%
2018-07-20,73.07,72.65,73.47,72.26,231.51K,0.68%
2018-07-19,72.58,73.06,73.79,71.83,313.81K,-0.44%
2018-07-18,72.9,71.74,73.28,71.19,287.11K,1.03%
2018-07-17,72.16,72.01,72.78,71.35,286.44K,0.45%
2018-07-16,71.84,74.92,75.37,71.52,330.00K,-4.63%
2018-07-13,75.33,74.34,75.93,73.22,302.43K,1.18%
2018-07-12,74.45,74.17,75.1,72.67,416.41K,1.43%
2018-07-11,73.4,78.78,78.83,73.04,560.84K,-6.92%
2018-07-10,78.86,78.25,79.51,78.15,261.55K,1.01%
2018-07-09,78.07,77.21,78.31,77.04,212.19K,1.24%
2018-07-06,77.11,77.57,77.68,76.36,315.28K,-0.36%
2018-07-05,77.39,78.14,78.5,77.3,254.02K,-1.09%
2018-07-04,78.24,77.89,78.28,77.61,97.25K,0.62%
2018-07-03,77.76,77.4,78.55,76.67,273.46K,0.60%
2018-07-02,77.3,78.55,78.95,77.16,265.38K,-2.69%
2018-06-29,79.44,77.79,79.7,77.45,17.12K,2.04%
2018-06-28,77.85,77.5,78.42,77.09,144.22K,0.30%
2018-06-27,77.62,76.54,78.16,76.28,166.19K,1.72%
2018-06-26,76.31,74.74,76.72,74.13,289.47K,2.11%
2018-06-25,74.73,74.8,75.13,73.74,274.38K,-1.09%
2018-06-22,75.55,73.24,75.83,73.24,377.39K,3.42%
2018-06-21,73.05,74.46,74.69,72.93,411.81K,-2.26%
2018-06-20,74.74,75.2,75.86,74.1,368.84K,-0.45%
2018-06-19,75.08,75.24,75.55,74.45,290.59K,-0.35%
2018-06-18,75.34,73.06,75.49,72.45,316.12K,2.59%
2018-06-15,73.44,75.98,76.06,73,285.80K,-3.29%
2018-06-14,75.94,76.56,76.92,75.76,279.21K,-1.04%
2018-06-13,76.74,75.4,76.87,75.26,292.47K,1.13%
2018-06-12,75.88,76.5,77.07,75.43,260.33K,-0.76%
2018-06-11,76.46,76.3,76.84,75.52,231.28K,0.00%
2018-06-08,76.46,77.39,77.61,76.12,251.83K,-1.11%
2018-06-07,77.32,75.88,77.45,75.44,327.98K,2.60%
2018-06-06,75.36,75.19,76.25,74.46,365.65K,-0.03%
2018-06-05,75.38,75.4,75.74,73.81,400.85K,0.12%
2018-06-04,75.29,76.66,76.95,75.2,324.29K,-1.95%
2018-06-01,76.79,77.71,77.95,76.35,296.57K,-1.03%
2018-05-31,77.59,77.37,78.75,77.04,21.44K,0.12%
2018-05-30,77.5,75.37,77.73,74.81,125.33K,2.80%
2018-05-29,75.39,75.82,76.2,74.54,114.46K,0.12%
2018-05-28,75.3,76.11,76.17,74.49,65.10K,-1.49%
2018-05-25,76.44,78.82,78.88,76.01,275.72K,-2.98%
2018-05-24,78.79,79.65,79.78,78.57,228.58K,-1.27%
2018-05-23,79.8,79.47,79.85,78.21,292.97K,0.29%
2018-05-22,79.57,79.36,80.49,79.16,305.31K,0.44%
2018-05-21,79.22,78.61,79.59,78.1,245.77K,0.90%
2018-05-18,78.51,79.46,79.87,78.33,277.28K,-1.00%
2018-05-17,79.3,79.26,80.5,79.12,330.17K,0.03%
2018-05-16,79.28,78.1,79.35,77.61,336.57K,1.08%
2018-05-15,78.43,78.42,79.47,77.9,390.92K,0.26%
2018-05-14,78.23,77.05,78.53,76.55,290.13K,1.44%
2018-05-11,77.12,77.55,77.6,76.95,261.80K,-0.45%
2018-05-10,77.47,77.44,78,76.51,314.19K,0.34%
2018-05-09,77.21,76.19,77.43,76.08,364.75K,3.15%
2018-05-08,74.85,75.6,76.18,73.1,519.80K,-1.73%
2018-05-07,76.17,75,76.34,74.83,230.47K,1.74%
2018-05-04,74.87,73.74,75.08,73.24,289.86K,1.70%
2018-05-03,73.62,73.07,74.09,72.47,382.14K,0.35%
2018-05-02,73.36,73.28,73.63,72.38,347.06K,0.31%
2018-05-01,73.13,74.65,74.98,72.74,360.97K,-2.71%
2018-04-30,75.17,74.62,75.41,73.47,24.76K,0.71%
2018-04-27,74.64,74.72,75.03,74.35,156.53K,-0.13%
2018-04-26,74.74,74.23,74.97,74.11,179.48K,1.00%
2018-04-25,74,74,74.19,73.17,275.13K,0.19%
2018-04-24,73.86,75.09,75.47,73.68,330.60K,-1.14%
2018-04-23,74.71,73.77,75.1,73.13,317.45K,0.88%
2018-04-20,74.06,73.94,74.2,72.83,371.90K,0.38%
2018-04-19,73.78,73.72,74.75,73.46,393.96K,0.41%
2018-04-18,73.48,71.72,73.93,71.66,352.65K,2.65%
2018-04-17,71.58,71.65,71.89,70.83,315.04K,0.22%
2018-04-16,71.42,72.7,72.85,71.11,297.44K,-1.60%
2018-04-13,72.58,71.94,72.88,71.56,328.50K,0.78%
2018-04-12,72.02,72.09,72.49,71.1,330.21K,-0.06%
2018-04-11,72.06,71.03,73.09,70.57,495.41K,1.44%
2018-04-10,71.04,68.46,71.34,68.46,452.34K,3.48%
2018-04-09,68.65,67.1,68.8,67,257.50K,2.29%
2018-04-06,67.11,68.09,68.62,66.86,296.09K,-1.79%
2018-04-05,68.33,68.36,68.93,67.73,270.82K,0.46%
2018-04-04,68.02,68.15,68.28,66.69,361.48K,-0.15%
