DATADATE,VALUE
2145,2018-10-19,587.0
2146,2018-10-22,582.0
2147,2018-10-23,577.0
2148,2018-10-24,569.0
2149,2018-10-25,571.0
2150,2018-10-26,573.0
2151,2018-10-29,571.0
2152,2018-10-30,567.0
2153,2018-10-31,569.0
2154,2018-11-01,574.0
2155,2018-11-02,576.0
2156,2018-11-05,583.0
2157,2018-11-06,608.0
2158,2018-11-07,614.0
2159,2018-11-08,634.0
2160,2018-11-09,652.0
2161,2018-11-12,654.0
2162,2018-11-13,652.0
2163,2018-11-14,651.0
2164,2018-11-15,649.0
2165,2018-11-16,646.0
2166,2018-11-19,645.0
2167,2018-11-20,643.0
2168,2018-11-21,650.0
2169,2018-11-22,654.0
2170,2018-11-23,660.0
2171,2018-11-26,669.0
2172,2018-11-27,695.0
2173,2018-11-28,750.0
2174,2018-11-29,780.0
2175,2018-11-30,792.0
2176,2018-12-03,840.0
2177,2018-12-04,861.0
2178,2018-12-05,876.0
2179,2018-12-06,886.0
2180,2018-12-07,894.0
2181,2018-12-10,897.0
2182,2018-12-11,909.0
2183,2018-12-12,919.0
2184,2018-12-13,917.0
2185,2018-12-14,909.0
2186,2018-12-17,895.0
2187,2018-12-18,860.0
2188,2018-12-19,844.0
2189,2018-12-20,833.0
2190,2018-12-21,823.0
2191,2018-12-24,813.0
2192,2019-01-02,666.0
2193,2019-01-03,657.0
2194,2019-01-04,656.0
2195,2019-01-07,666.0
2196,2019-01-08,684.0
2197,2019-01-09,683.0
2198,2019-01-10,674.0
2199,2019-01-11,667.0
2200,2019-01-14,659.0
2201,2019-01-15,655.0
2202,2019-01-16,665.0
2203,2019-01-17,665.0
2204,2019-01-18,661.0
2205,2019-01-21,659.0
2206,2019-01-22,664.0
2207,2019-01-23,668.0
2208,2019-01-24,668.0
2209,2019-01-25,672.0
2210,2019-01-28,669.0
2211,2019-01-29,667.0
2212,2019-01-30,659.0
2213,2019-01-31,653.0
2214,2019-02-01,649.0
2215,2019-02-04,640.0
2216,2019-02-05,636.0
2217,2019-02-06,633.0
2218,2019-02-07,629.0
2219,2019-02-08,624.0
2220,2019-02-11,618.0
2221,2019-02-12,624.0
2222,2019-02-13,618.0
2223,2019-02-14,613.0
2224,2019-02-15,609.0
2225,2019-02-18,605.0
2226,2019-02-19,607.0
2227,2019-02-20,605.0
2228,2019-02-21,594.0
2229,2019-02-22,595.0
2230,2019-02-25,588.0
2231,2019-02-26,583.0
2232,2019-02-27,580.0
2233,2019-02-28,576.0
2234,2019-03-01,575.0
2235,2019-03-04,581.0
2236,2019-03-05,585.0
2237,2019-03-06,584.0
2238,2019-03-07,577.0
2239,2019-03-08,575.0
2240,2019-03-11,575.0
2241,2019-03-12,580.0
2242,2019-03-13,588.0
2243,2019-03-14,603.0
2244,2019-03-15,606.0
2245,2019-03-18,613.0
2246,2019-03-19,627.0
2247,2019-03-20,634.0
2248,2019-03-21,650.0
2249,2019-03-22,669.0
2250,2019-03-25,684.0
2251,2019-03-26,703.0
2252,2019-03-27,723.0
2253,2019-03-28,744.0
2254,2019-03-29,737.0
2255,2019-04-01,734.0
2256,2019-04-02,709.0
2257,2019-04-03,676.0
2258,2019-04-04,644.0
2259,2019-04-05,614.0
2260,2019-04-08,604.0
2261,2019-04-09,600.0
2262,2019-04-10,596.0
2263,2019-04-11,592.0
2264,2019-04-12,586.0
2265,2019-04-15,577.0
2266,2019-04-16,574.0
2267,2019-04-17,584.0
2268,2019-04-18,576.0
2269,2019-04-23,571.0
2270,2019-04-24,573.0
2271,2019-04-25,586.0
2272,2019-04-26,584.0
2273,2019-04-29,581.0
2274,2019-04-30,567.0
2275,2019-05-01,553.0
2276,2019-05-02,546.0
2277,2019-05-03,536.0
2278,2019-05-07,514.0
2279,2019-05-08,523.0
2280,2019-05-09,521.0
2281,2019-05-10,516.0
2282,2019-05-13,510.0
2283,2019-05-14,505.0
2284,2019-05-15,504.0
2285,2019-05-16,507.0
2286,2019-05-17,512.0
2287,2019-05-20,516.0
2288,2019-05-21,521.0
2289,2019-05-22,522.0
2290,2019-05-23,524.0
2291,2019-05-24,527.0
2292,2019-05-28,539.0
2293,2019-05-29,541.0
2294,2019-05-30,538.0
2295,2019-05-31,537.0
2296,2019-06-03,523.0
2297,2019-06-04,515.0
2298,2019-06-05,518.0
2299,2019-06-06,521.0
2300,2019-06-07,521.0
2301,2019-06-10,517.0
2302,2019-06-11,507.0
2303,2019-06-12,499.0
2304,2019-06-13,494.0
2305,2019-06-14,491.0
2306,2019-06-17,492.0
2307,2019-06-18,495.0
2308,2019-06-19,498.0
2309,2019-06-20,505.0
2310,2019-06-21,510.0
2311,2019-06-24,543.0
2312,2019-06-25,550.0
2313,2019-06-26,543.0
2314,2019-06-27,536.0
2315,2019-06-28,539.0
2316,2019-07-01,543.0
2317,2019-07-02,547.0
2318,2019-07-03,551.0
2319,2019-07-04,545.0
2320,2019-07-05,542.0
2321,2019-07-08,536.0
2322,2019-07-09,529.0
2323,2019-07-10,524.0
2324,2019-07-12,524.0
2325,2019-07-15,523.0
2326,2019-07-16,513.0
2327,2019-07-17,501.0
2328,2019-07-18,491.0
2329,2019-07-19,480.0
2330,2019-07-22,478.0
2331,2019-07-23,473.0
2332,2019-07-24,471.0
2333,2019-07-25,469.0
2334,2019-07-26,466.0
2335,2019-07-29,461.0
2336,2019-07-30,455.0
2337,2019-07-31,456.0
2338,2019-08-02,467.0
2339,2019-08-05,489.0
2340,2019-08-06,501.0
2341,2019-08-07,498.0
2342,2019-08-08,492.0
2343,2019-08-09,488.0
2344,2019-08-12,485.0
2345,2019-08-13,474.0
2346,2019-08-14,463.0
2347,2019-08-15,458.0
2348,2019-08-16,453.0
2349,2019-08-19,455.0
2350,2019-08-20,461.0
2351,2019-08-21,458.0
2352,2019-08-22,462.0
2353,2019-08-23,469.0
2354,2019-08-27,471.0
2355,2019-08-28,469.0
2356,2019-08-29,469.0
2357,2019-08-30,468.0
2358,2019-09-02,469.0
2359,2019-09-03,470.0
2360,2019-09-04,467.0
2361,2019-09-05,464.0
2362,2019-09-06,459.0
2363,2019-09-09,459.0
2364,2019-09-10,457.0
2365,2019-09-11,453.0
2366,2019-09-12,452.0
2367,2019-09-13,450.0
2368,2019-09-16,452.0
2369,2019-09-17,453.0
2370,2019-09-18,451.0
2371,2019-09-19,448.0
2372,2019-09-20,451.0
2373,2019-09-23,458.0
2374,2019-09-24,460.0
2375,2019-09-25,464.0
2376,2019-09-26,466.0
2377,2019-09-27,465.0
2378,2019-09-30,468.0
2379,2019-10-01,474.0
2380,2019-10-02,496.0
2381,2019-10-03,530.0
2382,2019-10-04,544.0
2383,2019-10-07,552.0
2384,2019-10-08,604.0
2385,2019-10-09,626.0
2386,2019-10-10,636.0
2387,2019-10-11,666.0
2388,2019-10-14,781.0
2389,2019-10-15,960.0
2390,2019-10-16,1031.0
2391,2019-10-17,972.0
2392,2019-10-18,937.0
2393,2019-10-21,906.0
2394,2019-10-22,856.0
2395,2019-10-23,814.0
2396,2019-10-24,754.0
2397,2019-10-25,742.0
2398,2019-10-28,733.0
2399,2019-10-29,721.0
2400,2019-10-30,711.0
2401,2019-10-31,693.0
2402,2019-11-01,687.0
2403,2019-11-04,674.0
2404,2019-11-05,639.0
2405,2019-11-06,630.0
2406,2019-11-07,622.0
2407,2019-11-08,617.0
2408,2019-11-11,614.0
2409,2019-11-12,603.0
2410,2019-11-13,603.0
2411,2019-11-14,612.0
2412,2019-11-15,632.0
2413,2019-11-18,673.0
2414,2019-11-19,696.0
2415,2019-11-20,747.0
2416,2019-11-21,842.0
2417,2019-11-22,880.0
2418,2019-11-26,961.0
2419,2019-11-27,951.0
2420,2019-11-28,940.0
2421,2019-11-29,923.0
2422,2019-12-02,879.0
2423,2019-12-03,847.0
2424,2019-12-04,820.0
2425,2019-12-05,809.0
2426,2019-12-06,804.0
2427,2019-12-09,803.0
2428,2019-12-10,830.0
2429,2019-12-11,854.0
2430,2019-12-12,879.0
2431,2019-12-13,892.0
2432,2019-12-16,895.0
2433,2019-12-17,901.0
2434,2019-12-18,904.0
2435,2019-12-19,911.0
2436,2019-12-20,926.0
2437,2019-12-23,952.0
2438,2019-12-24,958.0
2439,2020-01-02,889.0
2440,2020-01-03,888.0
2441,2020-01-06,892.0
2442,2020-01-07,877.0
2443,2020-01-08,857.0
2444,2020-01-09,828.0
2445,2020-01-10,801.0
2446,2020-01-13,791.0
2447,2020-01-14,779.0
2448,2020-01-15,752.0
2449,2020-01-16,720.0
2450,2020-01-17,710.0
2451,2020-01-20,704.0
2452,2020-01-21,685.0
2453,2020-01-22,669.0
2454,2020-01-23,646.0
2455,2020-01-24,639.0
2456,2020-01-27,633.0
2457,2020-01-28,625.0
2458,2020-01-29,623.0
2459,2020-01-30,622.0
2460,2020-01-31,615.0
2461,2020-02-03,602.0
2462,2020-02-04,601.0
2463,2020-02-05,604.0
2464,2020-02-06,614.0
2465,2020-02-07,623.0
2466,2020-02-10,615.0
2467,2020-02-11,620.0
2468,2020-02-12,633.0
2469,2020-02-13,654.0
2470,2020-02-14,668.0
2471,2020-02-17,699.0
2472,2020-02-18,710.0
2473,2020-02-19,707.0
2474,2020-02-20,700.0
2475,2020-02-21,689.0
2476,2020-02-24,660.0
2477,2020-02-25,646.0
2478,2020-02-26,636.0
2479,2020-02-27,646.0
2480,2020-02-28,652.0
2481,2020-03-02,645.0
2482,2020-03-03,646.0
2483,2020-03-04,671.0
2484,2020-03-05,683.0
2485,2020-03-06,685.0
2486,2020-03-09,717.0
2487,2020-03-10,743.0
2488,2020-03-11,781.0
2489,2020-03-12,793.0
2490,2020-03-13,816.0
2491,2020-03-16,835.0
2492,2020-03-17,850.0
2493,2020-03-18,851.0
2494,2020-03-19,854.0
2495,2020-03-20,848.0
2496,2020-03-23,846.0
2497,2020-03-24,843.0
2498,2020-03-25,857.0
2499,2020-03-26,858.0
2500,2020-03-27,855.0
2501,2020-03-30,860.0
2502,2020-03-31,866.0
2503,2020-04-01,881.0
2504,2020-04-02,886.0
2505,2020-04-03,874.0
2506,2020-04-06,855.0
2507,2020-04-07,827.0
2508,2020-04-08,822.0
2509,2020-04-09,816.0
2510,2020-04-14,818.0
2511,2020-04-15,846.0
2512,2020-04-16,877.0
2513,2020-04-17,949.0
2514,2020-04-20,1045.0
2515,2020-04-21,1367.0
2516,2020-04-22,1831.0
2517,2020-04-23,2028.0
2518,2020-04-24,2170.0
2519,2020-04-27,2190.0
2520,2020-04-28,2111.0
2521,2020-04-29,2013.0
2522,2020-04-30,1912.0
2523,2020-05-01,1687.0
2524,2020-05-04,1518.0
2525,2020-05-05,1339.0
2526,2020-05-06,1216.0
2527,2020-05-07,1163.0
2528,2020-05-11,1069.0
2529,2020-05-12,964.0
2530,2020-05-13,898.0
2531,2020-05-14,759.0
2532,2020-05-15,704.0
2533,2020-05-18,680.0
2534,2020-05-19,652.0
2535,2020-05-20,621.0
2536,2020-05-21,569.0
2537,2020-05-22,579.0
2538,2020-05-26,580.0
2539,2020-05-27,577.0
2540,2020-05-28,596.0
2541,2020-05-29,587.0
2542,2020-06-01,560.0
2543,2020-06-02,546.0
2544,2020-06-03,523.0
2545,2020-06-04,491.0
2546,2020-06-05,475.0
2547,2020-06-08,458.0
2548,2020-06-09,448.0
2549,2020-06-10,431.0
2550,2020-06-11,422.0
2551,2020-06-12,418.0
2552,2020-06-15,415.0
2553,2020-06-16,402.0
2554,2020-06-17,401.0
2555,2020-06-18,402.0
2556,2020-06-19,401.0
2557,2020-06-22,402.0
2558,2020-06-23,412.0
2559,2020-06-24,408.0
2560,2020-06-25,408.0
2561,2020-06-26,407.0
2562,2020-06-29,400.0
2563,2020-06-30,396.0
2564,2020-07-01,396.0
2565,2020-07-02,390.0
2566,2020-07-03,382.0
2567,2020-07-06,375.0
2568,2020-07-07,367.0
2569,2020-07-08,358.0
2570,2020-07-09,349.0
2571,2020-07-10,344.0
2572,2020-07-13,342.0
2573,2020-07-14,339.0
2574,2020-07-15,334.0
2575,2020-07-16,329.0
2576,2020-07-17,329.0
2577,2020-07-20,340.0
2578,2020-07-21,350.0
2579,2020-07-22,355.0
2580,2020-07-23,356.0
2581,2020-07-24,355.0
2582,2020-07-27,362.0
2583,2020-07-28,362.0
2584,2020-07-29,357.0
2585,2020-07-30,357.0
2586,2020-07-31,356.0
2587,2020-08-03,356.0
2588,2020-08-04,353.0
2589,2020-08-05,353.0
2590,2020-08-06,350.0
2591,2020-08-07,350.0
2592,2020-08-10,351.0
2593,2020-08-11,353.0
2594,2020-08-12,379.0
2595,2020-08-13,399.0
2596,2020-08-14,399.0
2597,2020-08-17,400.0
2598,2020-08-18,407.0
2599,2020-08-19,412.0
2600,2020-08-20,415.0
2601,2020-08-21,423.0
2602,2020-08-24,433.0
2603,2020-08-25,483.0
2604,2020-08-26,502.0
2605,2020-08-27,492.0
2606,2020-08-28,485.0
2607,2020-09-01,482.0
2608,2020-09-02,480.0
2609,2020-09-03,477.0
2610,2020-09-04,477.0
2611,2020-09-07,483.0
2612,2020-09-08,465.0
2613,2020-09-09,464.0
2614,2020-09-10,461.0
2615,2020-09-11,467.0
2616,2020-09-14,462.0
2617,2020-09-15,447.0
2618,2020-09-16,432.0
2619,2020-09-17,423.0
2620,2020-09-18,419.0
2621,2020-09-21,419.0
2622,2020-09-22,416.0
2623,2020-09-23,412.0
2624,2020-09-24,401.0
2625,2020-09-25,388.0
2626,2020-09-28,382.0
2627,2020-09-29,372.0
2628,2020-09-30,373.0
2629,2020-10-01,371.0
2630,2020-10-02,372.0
2631,2020-10-05,376.0
2632,2020-10-06,375.0
2633,2020-10-07,369.0
2634,2020-10-08,368.0
2635,2020-10-09,361.0
2636,2020-10-12,357.0
2637,2020-10-13,351.0
2638,2020-10-14,350.0
2639,2020-10-15,350.0
2640,2020-10-16,355.0
2641,2020-10-19,350.0
2642,2020-10-20,344.0
2643,2020-10-21,339.0
2644,2020-10-22,327.0
2645,2020-10-23,333.0
2646,2020-10-26,334.0
2647,2020-10-27,330.0
2648,2020-10-28,322.0
2649,2020-10-29,312.0
2650,2020-10-30,312.0
2651,2020-11-02,313.0
2652,2020-11-03,313.0
2653,2020-11-04,309.0
2654,2020-11-05,310.0
2655,2020-11-06,309.0
2656,2020-11-09,316.0
2657,2020-11-10,326.0
2658,2020-11-11,326.0
2659,2020-11-12,333.0
2660,2020-11-13,337.0
2661,2020-11-16,339.0
2662,2020-11-17,345.0
2663,2020-11-18,345.0
2664,2020-11-19,346.0
2665,2020-11-20,368.0
2666,2020-11-23,372.0
2667,2020-11-24,372.0
2668,2020-11-25,372.0
2669,2020-11-26,360.0
2670,2020-11-27,360.0
2671,2020-11-30,351.0
2672,2020-12-01,344.0
2673,2020-12-02,354.0
2674,2020-12-03,351.0
2675,2020-12-04,354.0
2676,2020-12-07,361.0
2677,2020-12-08,371.0
2678,2020-12-09,395.0
2679,2020-12-10,413.0
2680,2020-12-11,425.0
2681,2020-12-14,424.0
2682,2020-12-15,431.0
2683,2020-12-16,424.0
2684,2020-12-17,411.0
2685,2020-12-18,406.0
2686,2020-12-21,399.0
2687,2020-12-22,387.0
2688,2020-12-23,385.0
2689,2020-12-24,385.0
2690,2021-01-04,434.0
2691,2021-01-05,432.0
2692,2021-01-06,433.0
2693,2021-01-07,446.0
2694,2021-01-08,447.0
2695,2021-01-11,445.0
2696,2021-01-12,441.0
2697,2021-01-13,450.0
2698,2021-01-14,456.0
2699,2021-01-15,465.0
2700,2021-01-18,466.0
2701,2021-01-19,468.0
2702,2021-01-20,485.0
2703,2021-01-21,510.0
2704,2021-01-22,510.0
2705,2021-01-25,515.0
2706,2021-01-26,513.0
2707,2021-01-27,515.0
2708,2021-01-28,513.0
2709,2021-01-29,511.0
2710,2021-02-01,506.0
2711,2021-02-02,503.0
2712,2021-02-03,490.0
2713,2021-02-04,485.0
2714,2021-02-05,483.0
2715,2021-02-08,481.0
2716,2021-02-09,482.0
2717,2021-02-10,482.0
2718,2021-02-11,488.0
2719,2021-02-12,498.0
2720,2021-02-15,509.0
2721,2021-02-16,572.0
2722,2021-02-17,571.0
2723,2021-02-18,571.0
2724,2021-02-19,571.0
2725,2021-02-22,571.0
2726,2021-02-23,560.0
2727,2021-02-24,556.0
2728,2021-02-25,543.0
2729,2021-02-26,526.0
2730,2021-03-01,500.0
2731,2021-03-02,493.0
2732,2021-03-03,487.0
2733,2021-03-04,478.0
2734,2021-03-05,488.0
2735,2021-03-08,493.0
2736,2021-03-09,503.0
2737,2021-03-10,502.0
2738,2021-03-11,504.0
2739,2021-03-12,531.0
2740,2021-03-15,566.0
2741,2021-03-16,553.0
2742,2021-03-17,558.0
2743,2021-03-18,568.0
2744,2021-03-19,581.0
2745,2021-03-22,593.0
2746,2021-03-23,623.0
2747,2021-03-24,656.0
2748,2021-03-25,674.0
2749,2021-03-26,675.0
2750,2021-03-29,677.0
2751,2021-03-30,661.0
2752,2021-03-31,643.0
2753,2021-04-01,624.0
2754,2021-04-06,602.0
2755,2021-04-07,582.0
2756,2021-04-08,570.0
2757,2021-04-09,567.0
2758,2021-04-12,577.0
2759,2021-04-13,584.0
2760,2021-04-14,567.0
2761,2021-04-15,557.0
2762,2021-04-16,539.0
2763,2021-04-19,524.0
2764,2021-04-20,515.0
2765,2021-04-21,506.0
2766,2021-04-22,489.0
2767,2021-04-23,484.0
2768,2021-04-26,471.0
2769,2021-04-27,471.0
2770,2021-04-28,468.0
2771,2021-04-29,470.0
2772,2021-04-30,469.0
2773,2021-05-04,462.0
2774,2021-05-05,466.0
2775,2021-05-06,472.0
2776,2021-05-07,472.0
2777,2021-05-10,502.0
2778,2021-05-11,504.0
2779,2021-05-12,507.0
2780,2021-05-13,501.0
2781,2021-05-14,517.0
2782,2021-05-17,522.0
2783,2021-05-18,533.0
2784,2021-05-19,539.0
2785,2021-05-20,540.0
2786,2021-05-21,538.0
2787,2021-05-24,532.0
2788,2021-05-25,526.0
2789,2021-05-26,510.0
2790,2021-05-27,506.0
2791,2021-05-28,509.0
2792,2021-06-01,516.0
2793,2021-06-02,511.0
2794,2021-06-03,501.0
2795,2021-06-04,484.0
2796,2021-06-07,475.0
2797,2021-06-08,458.0
2798,2021-06-09,452.0
2799,2021-06-10,456.0
2800,2021-06-11,455.0
2801,2021-06-14,453.0
2802,2021-06-15,450.0
2803,2021-06-16,450.0
2804,2021-06-17,451.0
2805,2021-06-18,452.0
2806,2021-06-21,454.0
2807,2021-06-22,452.0
2808,2021-06-23,450.0
2809,2021-06-24,450.0
2810,2021-06-25,449.0
2811,2021-06-28,451.0
2812,2021-06-29,449.0
2813,2021-06-30,447.0
