allTrainRMSE_LSTM,allTestRMSE_LSTM,mseloss_train_LSTM,mseloss_test_LSTM,allTrainRMSE_GRU,allTestRMSE_GRU,mseloss_train_GRU,mseloss_test_GRU
10.839234217096978,13.90437136186854,0.04253210872411728,0.06998781859874725,16.38343465676058,9.177355920652523,0.0971694141626358,0.03048981912434101
9.774474896232038,12.837305090147973,0.03458649292588234,0.05965782329440117,8.345984913259985,6.343988724148941,0.02521592192351818,0.014569495804607868
7.3908131355711895,11.069248016371718,0.019774438813328743,0.044356368482112885,8.191536643573524,10.615995293852647,0.024291278794407845,0.040798213332891464
4.707914125578159,5.021457026617475,0.00802373792976141,0.00912807323038578,4.341820597101187,12.245540507838008,0.00682438351213932,0.0542844720184803
1.3058067135429539,10.055110516426888,0.0006172732100822031,0.03660103678703308,5.254478905536265,5.628776299950789,0.009994913823902607,0.0114695830270648
5.56558193594943,3.7063659135212363,0.011213491670787334,0.004972975701093674,3.2007245256845906,7.791113549929842,0.003708653384819627,0.021974489092826843
4.173667265559572,6.4770198425865395,0.0063060191459953785,0.015186934731900692,4.656360189682973,8.42626431088038,0.007848973385989666,0.02570335566997528
4.104020840656986,7.5806349540228055,0.006097317673265934,0.020803233608603477,4.981260468628722,4.465721117590938,0.008982521481812,0.007219430059194565
3.0643026535018207,6.881296222472625,0.003399249166250229,0.017141947522759438,2.7092016637632836,6.335091530877028,0.0026570658665150404,0.014528659172356129
1.830301147029734,5.9868267405518525,0.0012127319350838661,0.012975169345736504,2.7766531341821357,8.721255362903925,0.0027910200878977776,0.02753453142940998
2.179591351100979,5.687466464100992,0.0017197675770148635,0.011710012331604958,3.34910496953811,8.404004786276237,0.0040604788810014725,0.025567732751369476
3.124235288514693,5.749576718880188,0.003533516312018037,0.011967170983552933,2.6712897479572493,6.727954609684913,0.0025832222308963537,0.01638648472726345
3.323649948353017,6.127253526565438,0.003998988773673773,0.013590998016297817,2.1167694467336307,5.420900108792077,0.001622059615328908,0.010638060979545116
2.908554312136101,6.851770726240111,0.003062485484406352,0.016995159909129143,2.819061593640301,5.032624051137526,0.002876926911994815,0.009168718941509724
2.467649286888693,7.454162141625481,0.0022043802309781313,0.020114878192543983,3.2745754112312535,5.156058198078041,0.0038817687891423702,0.009623995050787926
2.293877026941022,7.412675219261262,0.0019048468675464392,0.01989159546792507,2.8229917865813414,5.885448498485083,0.0028849539812654257,0.012539459392428398
2.1459433765033715,6.514941136174025,0.0016670788172632456,0.01536528579890728,2.0331094300652786,6.850121167078879,0.0014963776338845491,0.01698698289692402
1.7356311957056758,5.040787086789691,0.001090522506274283,0.009198484942317009,1.8819792237143405,7.146327973828341,0.0012821811251342297,0.01848781667649746
1.165374886522264,4.053312035262052,0.0004916442558169365,0.00594757217913866,2.0991423899281725,6.314093058284906,0.0015951574314385653,0.01443250197917223
1.2985304412446361,4.175613842455228,0.0006104133208282292,0.006311904639005661,1.8631307673117086,4.749263706361595,0.001256626914255321,0.008165301755070686
1.9011350704570746,4.0376746266869015,0.001308415550738573,0.0059017702005803585,1.2182079968428123,3.733950538932896,0.0005372327868826687,0.0050472719594836235
1.9741534603842466,3.558234756736184,0.0014108521863818169,0.004583411850035191,1.2309831785203935,3.9251161837542132,0.0005485597066581249,0.0055773090571165085
1.6727595618537265,3.8897080164279636,0.001012947061099112,0.005477137863636017,1.8547978844771045,4.020106564528001,0.001245411578565836,0.005850525572896004
1.6480559137914315,4.508274735629911,0.0009832491632550955,0.007357672322541475,1.994601055497116,3.6176388419818286,0.0014402298256754875,0.004737726878374815
1.741572250045954,4.534618519948504,0.0010980006773024797,0.007443911395967007,1.6031620876491288,3.63163597169824,0.0009304103441536427,0.004774460569024086
1.522932076365329,4.073965706652364,0.000839616113808006,0.006008339114487171,1.3077709287100188,4.297514822747375,0.0006191317224875093,0.006685816217213869
1.0820636950975242,3.729202838629927,0.0004238628607708961,0.005034445784986019,1.4486483456459167,4.766712902529541,0.0007597060757689178,0.008225411176681519
0.9803318672832884,3.724615136048573,0.0003479092556517571,0.005022067576646805,1.4659775072118266,4.670793593161337,0.0007779905572533607,0.007897707633674145
1.2504542479078713,3.770963311809229,0.0005660507013089955,0.0051478310488164425,1.1377012326327998,4.267671757768592,0.000468571757664904,0.006593282334506512
1.3263318691458095,3.9400053984706704,0.0006368308677338064,0.005619702395051718,0.8519318855643001,3.9615356475216115,0.00026274193078279495,0.005681287497282028
1.2127290823915031,4.4117911917695505,0.0005324113299138844,0.007046111859381199,1.0862115198657105,3.8796103338832157,0.0004271185607649386,0.005448737181723118
